series_id        	year	period	       value	footnote_codes
PRS84006103      	1988	Q02	      42.413	
PRS84006103      	1988	Q03	      42.976	
PRS84006103      	1988	Q04	      43.257	
PRS84006103      	1988	Q05	      42.509	
PRS84006103      	1989	Q01	      43.391	
PRS84006103      	1989	Q02	      43.642	
PRS84006103      	1989	Q03	      44.002	
PRS84006103      	1989	Q04	      44.631	
PRS84006103      	1989	Q05	      43.786	
PRS84006103      	1990	Q01	      45.569	
PRS84006103      	1990	Q02	      46.507	
PRS84006103      	1990	Q03	      47.125	
PRS84006103      	1990	Q04	      47.434	
PRS84006103      	1990	Q05	      46.517	
PRS84006103      	1991	Q01	      47.697	
PRS84006103      	1991	Q02	      48.589	
PRS84006103      	1991	Q03	      49.150	
PRS84006103      	1991	Q04	      49.826	
PRS84006103      	1991	Q05	      48.668	
PRS84006103      	1992	Q01	      51.140	
PRS84006103      	1992	Q02	      51.535	
PRS84006103      	1992	Q03	      52.140	
PRS84006103      	1992	Q04	      52.435	
PRS84006103      	1992	Q05	      51.659	
PRS84006103      	1993	Q01	      52.139	
PRS84006103      	1993	Q02	      52.573	
PRS84006103      	1993	Q03	      52.592	
PRS84006103      	1993	Q04	      52.969	
PRS84006103      	1993	Q05	      52.414	
PRS84006103      	1994	Q01	      52.597	
PRS84006103      	1994	Q02	      52.942	
PRS84006103      	1994	Q03	      52.954	
PRS84006103      	1994	Q04	      53.314	
PRS84006103      	1994	Q05	      52.795	
PRS84006103      	1995	Q01	      53.664	
PRS84006103      	1995	Q02	      54.051	
PRS84006103      	1995	Q03	      54.378	
PRS84006103      	1995	Q04	      54.851	
PRS84006103      	1995	Q05	      54.073	
PRS84006103      	1996	Q01	      55.418	
PRS84006103      	1996	Q02	      55.967	
PRS84006103      	1996	Q03	      56.475	
PRS84006103      	1996	Q04	      56.795	
PRS84006103      	1996	Q05	      55.999	
PRS84006103      	1997	Q01	      57.401	
PRS84006103      	1997	Q02	      57.932	
PRS84006103      	1997	Q03	      58.598	
PRS84006103      	1997	Q04	      59.733	
PRS84006103      	1997	Q05	      58.245	
PRS84006103      	1998	Q01	      60.719	
PRS84006103      	1998	Q02	      61.457	
PRS84006103      	1998	Q03	      62.426	
PRS84006103      	1998	Q04	      62.833	
PRS84006103      	1998	Q05	      61.679	
PRS84006103      	1999	Q01	      64.080	
PRS84006103      	1999	Q02	      64.327	
PRS84006103      	1999	Q03	      64.887	
PRS84006103      	1999	Q04	      66.082	
PRS84006103      	1999	Q05	      64.656	
PRS84006103      	2000	Q01	      68.351	
PRS84006103      	2000	Q02	      68.599	
PRS84006103      	2000	Q03	      69.985	
PRS84006103      	2000	Q04	      70.442	
PRS84006103      	2000	Q05	      69.138	
PRS84006103      	2001	Q01	      72.025	
PRS84006103      	2001	Q02	      72.371	
PRS84006103      	2001	Q03	      72.528	
PRS84006103      	2001	Q04	      73.128	
PRS84006103      	2001	Q05	      72.296	
PRS84006103      	2002	Q01	      73.371	
PRS84006103      	2002	Q02	      74.028	
PRS84006103      	2002	Q03	      74.454	
PRS84006103      	2002	Q04	      74.619	
PRS84006103      	2002	Q05	      73.902	
PRS84006103      	2003	Q01	      75.076	
PRS84006103      	2003	Q02	      76.521	
PRS84006103      	2003	Q03	      77.514	
PRS84006103      	2003	Q04	      78.543	
PRS84006103      	2003	Q05	      76.690	
PRS84006103      	2004	Q01	      78.538	
PRS84006103      	2004	Q02	      80.011	
PRS84006103      	2004	Q03	      81.427	
PRS84006103      	2004	Q04	      81.998	
PRS84006103      	2004	Q05	      80.261	
PRS84006103      	2005	Q01	      82.474	
PRS84006103      	2005	Q02	      82.775	
PRS84006103      	2005	Q03	      83.857	
PRS84006103      	2005	Q04	      84.482	
PRS84006103      	2005	Q05	      83.158	
PRS84006103      	2006	Q01	      86.197	
PRS84006103      	2006	Q02	      86.166	
PRS84006103      	2006	Q03	      86.382	
PRS84006103      	2006	Q04	      87.741	
PRS84006103      	2006	Q05	      86.362	
PRS84006103      	2007	Q01	      89.791	
PRS84006103      	2007	Q02	      89.911	
PRS84006103      	2007	Q03	      90.380	
PRS84006103      	2007	Q04	      91.283	
PRS84006103      	2007	Q05	      90.214	
PRS84006103      	2008	Q01	      92.167	
PRS84006103      	2008	Q02	      92.321	
PRS84006103      	2008	Q03	      93.208	
PRS84006103      	2008	Q04	      94.390	
PRS84006103      	2008	Q05	      93.008	
PRS84006103      	2009	Q01	      91.959	
PRS84006103      	2009	Q02	      94.277	
PRS84006103      	2009	Q03	      94.998	
PRS84006103      	2009	Q04	      95.544	
PRS84006103      	2009	Q05	      94.146	
PRS84006103      	2010	Q01	      94.599	
PRS84006103      	2010	Q02	      95.549	
PRS84006103      	2010	Q03	      96.207	
PRS84006103      	2010	Q04	      96.532	
PRS84006103      	2010	Q05	      95.803	
PRS84006103      	2011	Q01	      98.183	
PRS84006103      	2011	Q02	      97.408	
PRS84006103      	2011	Q03	      98.170	
PRS84006103      	2011	Q04	      96.796	
PRS84006103      	2011	Q05	      97.600	
PRS84006103      	2012	Q01	      99.039	
PRS84006103      	2012	Q02	      99.590	
PRS84006103      	2012	Q03	      99.658	
PRS84006103      	2012	Q04	     102.333	
PRS84006103      	2012	Q05	     100.000	
PRS84006103      	2013	Q01	     100.933	
PRS84006103      	2013	Q02	     101.626	
PRS84006103      	2013	Q03	     101.326	
PRS84006103      	2013	Q04	     102.061	
PRS84006103      	2013	Q05	     101.484	
PRS84006103      	2014	Q01	     104.101	
PRS84006103      	2014	Q02	     103.488	
PRS84006103      	2014	Q03	     103.904	
PRS84006103      	2014	Q04	     104.917	
PRS84006103      	2014	Q05	     104.018	
PRS84006103      	2015	Q01	     106.085	
PRS84006103      	2015	Q02	     107.092	
PRS84006103      	2015	Q03	     107.801	
PRS84006103      	2015	Q04	     107.550	
PRS84006103      	2015	Q05	     107.077	
PRS84006103      	2016	Q01	     107.590	
PRS84006103      	2016	Q02	     107.865	
PRS84006103      	2016	Q03	     108.392	
PRS84006103      	2016	Q04	     109.904	
PRS84006103      	2016	Q05	     108.552	
PRS84006103      	2017	Q01	     110.867	
PRS84006103      	2017	Q02	     111.472	
PRS84006103      	2017	Q03	     113.008	
PRS84006103      	2017	Q04	     114.415	
PRS84006103      	2017	Q05	     112.376	
PRS84006103      	2018	Q01	     115.335	
PRS84006103      	2018	Q02	     115.821	
PRS84006103      	2018	Q03	     116.844	
PRS84006103      	2018	Q04	     117.372	
PRS84006103      	2018	Q05	     116.186	
PRS84006103      	2019	Q01	     120.088	
PRS84006103      	2019	Q02	     120.116	
PRS84006103      	2019	Q03	     120.216	
PRS84006103      	2019	Q04	     122.173	
PRS84006103      	2019	Q05	     120.601	
PRS84006103      	2020	Q01	     125.044	
PRS84006103      	2020	Q02	     132.197	
PRS84006103      	2020	Q03	     130.649	
PRS84006103      	2020	Q04	     133.419	
PRS84006103      	2020	Q05	     130.298	
PRS84006103      	2021	Q01	     133.037	
PRS84006103      	2021	Q02	     135.493	
PRS84006103      	2021	Q03	     137.834	
PRS84006103      	2021	Q04	     140.633	
PRS84006103      	2021	Q05	     136.839	
PRS84006103      	2022	Q01	     141.327	
PRS84006103      	2022	Q02	     142.273	R
PRS84006103      	2022	Q03	     143.353	R
PRS84006111      	1948	Q01	         6.4	
PRS84006111      	1948	Q02	         3.0	
PRS84006111      	1948	Q03	         3.7	
PRS84006111      	1948	Q04	         2.9	
PRS84006111      	1948	Q05	         3.9	
PRS84006111      	1949	Q01	         2.1	
PRS84006111      	1949	Q02	         1.6	
PRS84006111      	1949	Q03	        -3.0	
PRS84006111      	1949	Q04	        -3.8	
PRS84006111      	1949	Q05	        -0.8	
PRS84006111      	1950	Q01	        -3.1	
PRS84006111      	1950	Q02	        -1.7	
PRS84006111      	1950	Q03	         0.0	
PRS84006111      	1950	Q04	         0.6	
PRS84006111      	1950	Q05	        -1.1	
PRS84006111      	1951	Q01	         5.2	
PRS84006111      	1951	Q02	         7.7	
PRS84006111      	1951	Q03	         6.0	
PRS84006111      	1951	Q04	         6.3	
PRS84006111      	1951	Q05	         6.3	
PRS84006111      	1952	Q01	         3.0	
PRS84006111      	1952	Q02	         1.6	
PRS84006111      	1952	Q03	         4.4	
PRS84006111      	1952	Q04	         3.5	
PRS84006111      	1952	Q05	         3.1	
PRS84006111      	1953	Q01	         3.4	
PRS84006111      	1953	Q02	         2.4	
PRS84006111      	1953	Q03	         2.5	
PRS84006111      	1953	Q04	         2.0	
PRS84006111      	1953	Q05	         2.5	
PRS84006111      	1954	Q01	         2.5	
PRS84006111      	1954	Q02	         2.5	
PRS84006111      	1954	Q03	        -0.4	
PRS84006111      	1954	Q04	        -0.6	
PRS84006111      	1954	Q05	         1.0	
PRS84006111      	1955	Q01	        -3.2	
PRS84006111      	1955	Q02	        -3.0	
PRS84006111      	1955	Q03	        -1.0	
PRS84006111      	1955	Q04	         0.5	
PRS84006111      	1955	Q05	        -1.7	
PRS84006111      	1956	Q01	         5.6	
PRS84006111      	1956	Q02	         6.8	
PRS84006111      	1956	Q03	         7.1	
PRS84006111      	1956	Q04	         5.7	
PRS84006111      	1956	Q05	         6.3	
PRS84006111      	1957	Q01	         4.0	
PRS84006111      	1957	Q02	         3.6	
PRS84006111      	1957	Q03	         2.4	
PRS84006111      	1957	Q04	         2.9	
PRS84006111      	1957	Q05	         3.2	
PRS84006111      	1958	Q01	         2.9	
PRS84006111      	1958	Q02	         0.9	
PRS84006111      	1958	Q03	         1.9	
PRS84006111      	1958	Q04	         0.3	
PRS84006111      	1958	Q05	         1.5	
PRS84006111      	1959	Q01	        -0.5	
PRS84006111      	1959	Q02	         0.3	
PRS84006111      	1959	Q03	         0.0	
PRS84006111      	1959	Q04	         2.1	
PRS84006111      	1959	Q05	         0.5	
PRS84006111      	1960	Q01	         1.3	
PRS84006111      	1960	Q02	         3.4	
PRS84006111      	1960	Q03	         2.2	
PRS84006111      	1960	Q04	         2.7	
PRS84006111      	1960	Q05	         2.4	
PRS84006111      	1961	Q01	         2.6	
PRS84006111      	1961	Q02	        -0.1	
PRS84006111      	1961	Q03	        -0.1	
PRS84006111      	1961	Q04	        -1.6	
PRS84006111      	1961	Q05	         0.2	
PRS84006111      	1962	Q01	        -1.4	
PRS84006111      	1962	Q02	         0.4	
PRS84006111      	1962	Q03	         0.1	
PRS84006111      	1962	Q04	         0.2	
PRS84006111      	1962	Q05	        -0.2	
PRS84006111      	1963	Q01	         0.3	
PRS84006111      	1963	Q02	        -0.6	
PRS84006111      	1963	Q03	        -0.6	
PRS84006111      	1963	Q04	        -0.1	
PRS84006111      	1963	Q05	        -0.2	
PRS84006111      	1964	Q01	        -0.8	
PRS84006111      	1964	Q02	        -0.1	
PRS84006111      	1964	Q03	         1.0	
PRS84006111      	1964	Q04	         1.5	
PRS84006111      	1964	Q05	         0.4	
PRS84006111      	1965	Q01	         1.3	
PRS84006111      	1965	Q02	         1.2	
PRS84006111      	1965	Q03	        -0.2	
PRS84006111      	1965	Q04	        -1.8	
PRS84006111      	1965	Q05	         0.1	
PRS84006111      	1966	Q01	        -0.4	
PRS84006111      	1966	Q02	         1.4	
PRS84006111      	1966	Q03	         4.0	
PRS84006111      	1966	Q04	         5.2	
PRS84006111      	1966	Q05	         2.5	
PRS84006111      	1967	Q01	         4.5	
PRS84006111      	1967	Q02	         3.1	
PRS84006111      	1967	Q03	         2.7	
PRS84006111      	1967	Q04	         2.8	
PRS84006111      	1967	Q05	         3.3	
PRS84006111      	1968	Q01	         3.6	
PRS84006111      	1968	Q02	         3.3	
PRS84006111      	1968	Q03	         4.2	
PRS84006111      	1968	Q04	         5.4	
PRS84006111      	1968	Q05	         4.2	
PRS84006111      	1969	Q01	         4.8	
PRS84006111      	1969	Q02	         6.9	
PRS84006111      	1969	Q03	         7.0	
PRS84006111      	1969	Q04	         7.2	
PRS84006111      	1969	Q05	         6.5	
PRS84006111      	1970	Q01	         8.6	
PRS84006111      	1970	Q02	         5.8	
PRS84006111      	1970	Q03	         4.0	
PRS84006111      	1970	Q04	         3.4	
PRS84006111      	1970	Q05	         5.4	
PRS84006111      	1971	Q01	         1.0	
PRS84006111      	1971	Q02	         1.9	
PRS84006111      	1971	Q03	         2.5	
PRS84006111      	1971	Q04	         2.2	
PRS84006111      	1971	Q05	         1.9	
PRS84006111      	1972	Q01	         4.7	
PRS84006111      	1972	Q02	         2.3	
PRS84006111      	1972	Q03	         2.6	
PRS84006111      	1972	Q04	         2.0	
PRS84006111      	1972	Q05	         2.9	
PRS84006111      	1973	Q01	         1.5	
PRS84006111      	1973	Q02	         3.9	
PRS84006111      	1973	Q03	         6.5	
PRS84006111      	1973	Q04	         7.1	
PRS84006111      	1973	Q05	         4.8	
PRS84006111      	1974	Q01	         9.4	
PRS84006111      	1974	Q02	        11.2	
PRS84006111      	1974	Q03	        12.1	
PRS84006111      	1974	Q04	        12.3	
PRS84006111      	1974	Q05	        11.2	
PRS84006111      	1975	Q01	        10.8	
PRS84006111      	1975	Q02	         8.3	
PRS84006111      	1975	Q03	         4.3	
PRS84006111      	1975	Q04	         4.4	
PRS84006111      	1975	Q05	         6.9	
PRS84006111      	1976	Q01	         3.2	
PRS84006111      	1976	Q02	         3.9	
PRS84006111      	1976	Q03	         5.4	
PRS84006111      	1976	Q04	         5.5	
PRS84006111      	1976	Q05	         4.5	
PRS84006111      	1977	Q01	         6.0	
PRS84006111      	1977	Q02	         6.4	
PRS84006111      	1977	Q03	         5.4	
PRS84006111      	1977	Q04	         6.4	
PRS84006111      	1977	Q05	         6.1	
PRS84006111      	1978	Q01	         8.2	
PRS84006111      	1978	Q02	         6.3	
PRS84006111      	1978	Q03	         7.3	
PRS84006111      	1978	Q04	         6.7	
PRS84006111      	1978	Q05	         7.1	
PRS84006111      	1979	Q01	         6.9	
PRS84006111      	1979	Q02	         9.9	
PRS84006111      	1979	Q03	        10.5	
PRS84006111      	1979	Q04	        10.9	
PRS84006111      	1979	Q05	         9.5	
PRS84006111      	1980	Q01	        10.0	
PRS84006111      	1980	Q02	        11.4	
PRS84006111      	1980	Q03	        11.5	
PRS84006111      	1980	Q04	        10.3	
PRS84006111      	1980	Q05	        10.7	
PRS84006111      	1981	Q01	         8.4	
PRS84006111      	1981	Q02	         7.3	
PRS84006111      	1981	Q03	         5.7	
PRS84006111      	1981	Q04	         7.2	
PRS84006111      	1981	Q05	         7.1	
PRS84006111      	1982	Q01	         9.9	
PRS84006111      	1982	Q02	         7.8	
PRS84006111      	1982	Q03	         8.5	
PRS84006111      	1982	Q04	         6.0	
PRS84006111      	1982	Q05	         8.0	
PRS84006111      	1983	Q01	         2.8	
PRS84006111      	1983	Q02	         1.3	
PRS84006111      	1983	Q03	        -0.1	
PRS84006111      	1983	Q04	        -0.1	
PRS84006111      	1983	Q05	         1.0	
PRS84006111      	1984	Q01	         0.4	
PRS84006111      	1984	Q02	         1.2	
PRS84006111      	1984	Q03	         2.1	
PRS84006111      	1984	Q04	         2.3	
PRS84006111      	1984	Q05	         1.5	
PRS84006111      	1985	Q01	         2.6	
PRS84006111      	1985	Q02	         3.1	
PRS84006111      	1985	Q03	         2.2	
PRS84006111      	1985	Q04	         3.1	
PRS84006111      	1985	Q05	         2.7	
PRS84006111      	1986	Q01	         2.5	
PRS84006111      	1986	Q02	         2.4	
PRS84006111      	1986	Q03	         3.1	
PRS84006111      	1986	Q04	         3.0	
PRS84006111      	1986	Q05	         2.8	
PRS84006111      	1987	Q01	         3.6	
PRS84006111      	1987	Q02	         3.3	
PRS84006111      	1987	Q03	         3.5	
PRS84006111      	1987	Q04	         2.3	
PRS84006111      	1987	Q05	         3.2	
PRS84006111      	1988	Q01	         2.9	
PRS84006111      	1988	Q02	         3.9	
PRS84006111      	1988	Q03	         4.0	
PRS84006111      	1988	Q04	         4.1	
PRS84006111      	1988	Q05	         3.7	
PRS84006111      	1989	Q01	         2.7	
PRS84006111      	1989	Q02	         1.7	
PRS84006111      	1989	Q03	         1.1	
PRS84006111      	1989	Q04	         2.0	
PRS84006111      	1989	Q05	         1.8	
PRS84006111      	1990	Q01	         3.0	
PRS84006111      	1990	Q02	         4.2	
PRS84006111      	1990	Q03	         4.6	
PRS84006111      	1990	Q04	         5.0	
PRS84006111      	1990	Q05	         4.2	
PRS84006111      	1991	Q01	         4.2	
PRS84006111      	1991	Q02	         3.2	
PRS84006111      	1991	Q03	         2.8	
PRS84006111      	1991	Q04	         1.8	
PRS84006111      	1991	Q05	         3.0	
PRS84006111      	1992	Q01	         1.9	
PRS84006111      	1992	Q02	         1.7	
PRS84006111      	1992	Q03	         1.5	
PRS84006111      	1992	Q04	         0.7	
PRS84006111      	1992	Q05	         1.4	
PRS84006111      	1993	Q01	         0.5	
PRS84006111      	1993	Q02	         1.7	
PRS84006111      	1993	Q03	         1.7	
PRS84006111      	1993	Q04	         1.6	
PRS84006111      	1993	Q05	         1.4	
PRS84006111      	1994	Q01	         0.4	
PRS84006111      	1994	Q02	        -0.1	
PRS84006111      	1994	Q03	         0.3	
PRS84006111      	1994	Q04	         0.0	
PRS84006111      	1994	Q05	         0.2	
PRS84006111      	1995	Q01	         1.8	
PRS84006111      	1995	Q02	         1.5	
PRS84006111      	1995	Q03	         1.5	
PRS84006111      	1995	Q04	         2.0	
PRS84006111      	1995	Q05	         1.7	
PRS84006111      	1996	Q01	         1.4	
PRS84006111      	1996	Q02	         0.9	
PRS84006111      	1996	Q03	         0.9	
PRS84006111      	1996	Q04	         1.2	
PRS84006111      	1996	Q05	         1.1	
PRS84006111      	1997	Q01	         2.1	
PRS84006111      	1997	Q02	         1.6	
PRS84006111      	1997	Q03	         1.3	
PRS84006111      	1997	Q04	         2.2	
PRS84006111      	1997	Q05	         1.8	
PRS84006111      	1998	Q01	         1.8	
PRS84006111      	1998	Q02	         3.2	
PRS84006111      	1998	Q03	         3.1	
PRS84006111      	1998	Q04	         1.5	
PRS84006111      	1998	Q05	         2.4	
PRS84006111      	1999	Q01	         1.2	
PRS84006111      	1999	Q02	         0.5	
PRS84006111      	1999	Q03	         0.3	
PRS84006111      	1999	Q04	         0.9	
PRS84006111      	1999	Q05	         0.7	
PRS84006111      	2000	Q01	         4.2	
PRS84006111      	2000	Q02	         2.5	
PRS84006111      	2000	Q03	         4.6	
PRS84006111      	2000	Q04	         3.6	
PRS84006111      	2000	Q05	         3.7	
PRS84006111      	2001	Q01	         2.7	
PRS84006111      	2001	Q02	         3.2	
PRS84006111      	2001	Q03	         0.8	
PRS84006111      	2001	Q04	         0.8	
PRS84006111      	2001	Q05	         1.9	
PRS84006111      	2002	Q01	        -3.3	
PRS84006111      	2002	Q02	        -1.8	
PRS84006111      	2002	Q03	        -1.7	
PRS84006111      	2002	Q04	        -0.9	
PRS84006111      	2002	Q05	        -1.9	
PRS84006111      	2003	Q01	         0.1	
PRS84006111      	2003	Q02	         0.0	
PRS84006111      	2003	Q03	        -0.3	
PRS84006111      	2003	Q04	        -0.1	
PRS84006111      	2003	Q05	        -0.1	
PRS84006111      	2004	Q01	         0.2	
PRS84006111      	2004	Q02	         0.9	
PRS84006111      	2004	Q03	         2.8	
PRS84006111      	2004	Q04	         2.1	
PRS84006111      	2004	Q05	         1.5	
PRS84006111      	2005	Q01	         1.8	
PRS84006111      	2005	Q02	         1.5	
PRS84006111      	2005	Q03	         0.8	
PRS84006111      	2005	Q04	         1.4	
PRS84006111      	2005	Q05	         1.4	
PRS84006111      	2006	Q01	         3.1	
PRS84006111      	2006	Q02	         2.5	
PRS84006111      	2006	Q03	         2.5	
PRS84006111      	2006	Q04	         3.0	
PRS84006111      	2006	Q05	         2.8	
PRS84006111      	2007	Q01	         3.9	
PRS84006111      	2007	Q02	         3.5	
PRS84006111      	2007	Q03	         2.4	
PRS84006111      	2007	Q04	         1.8	
PRS84006111      	2007	Q05	         2.9	
PRS84006111      	2008	Q01	         1.1	
PRS84006111      	2008	Q02	         0.5	
PRS84006111      	2008	Q03	         1.7	
PRS84006111      	2008	Q04	         2.9	
PRS84006111      	2008	Q05	         1.6	
PRS84006111      	2009	Q01	        -2.2	
PRS84006111      	2009	Q02	        -1.0	
PRS84006111      	2009	Q03	        -2.5	
PRS84006111      	2009	Q04	        -4.8	
PRS84006111      	2009	Q05	        -2.6	
PRS84006111      	2010	Q01	        -2.4	
PRS84006111      	2010	Q02	        -2.0	
PRS84006111      	2010	Q03	        -1.3	
PRS84006111      	2010	Q04	        -0.3	
PRS84006111      	2010	Q05	        -1.5	
PRS84006111      	2011	Q01	         3.3	
PRS84006111      	2011	Q02	         1.7	
PRS84006111      	2011	Q03	         2.9	
PRS84006111      	2011	Q04	         0.8	
PRS84006111      	2011	Q05	         2.2	
PRS84006111      	2012	Q01	         0.3	
PRS84006111      	2012	Q02	         1.1	
PRS84006111      	2012	Q03	         0.3	
PRS84006111      	2012	Q04	         5.5	
PRS84006111      	2012	Q05	         1.8	
PRS84006111      	2013	Q01	         1.2	
PRS84006111      	2013	Q02	         2.0	
PRS84006111      	2013	Q03	         1.0	
PRS84006111      	2013	Q04	        -2.0	
PRS84006111      	2013	Q05	         0.5	
PRS84006111      	2014	Q01	         3.2	
PRS84006111      	2014	Q02	         0.9	
PRS84006111      	2014	Q03	         1.4	
PRS84006111      	2014	Q04	         2.9	
PRS84006111      	2014	Q05	         2.1	
PRS84006111      	2015	Q01	         0.4	
PRS84006111      	2015	Q02	         2.3	
PRS84006111      	2015	Q03	         2.9	
PRS84006111      	2015	Q04	         1.7	
PRS84006111      	2015	Q05	         1.8	
PRS84006111      	2016	Q01	         1.0	
PRS84006111      	2016	Q02	         0.8	
PRS84006111      	2016	Q03	         0.4	
PRS84006111      	2016	Q04	         0.7	
PRS84006111      	2016	Q05	         0.7	
PRS84006111      	2017	Q01	         1.9	
PRS84006111      	2017	Q02	         2.3	
PRS84006111      	2017	Q03	         2.5	
PRS84006111      	2017	Q04	         2.8	
PRS84006111      	2017	Q05	         2.4	
PRS84006111      	2018	Q01	         2.3	
PRS84006111      	2018	Q02	         1.6	
PRS84006111      	2018	Q03	         1.9	
PRS84006111      	2018	Q04	         1.5	
PRS84006111      	2018	Q05	         1.8	
PRS84006111      	2019	Q01	         2.7	
PRS84006111      	2019	Q02	         2.1	
PRS84006111      	2019	Q03	         1.1	
PRS84006111      	2019	Q04	         1.6	
PRS84006111      	2019	Q05	         1.9	
PRS84006111      	2020	Q01	         2.6	
PRS84006111      	2020	Q02	         5.0	
PRS84006111      	2020	Q03	         2.1	
PRS84006111      	2020	Q04	         4.5	
PRS84006111      	2020	Q05	         3.5	
PRS84006111      	2021	Q01	         0.8	
PRS84006111      	2021	Q02	         0.2	
PRS84006111      	2021	Q03	         5.8	
PRS84006111      	2021	Q04	         3.3	
PRS84006111      	2021	Q05	         2.6	
PRS84006111      	2022	Q01	         6.6	
PRS84006111      	2022	Q02	         7.1	R
PRS84006111      	2022	Q03	         5.4	R
PRS84006112      	1947	Q02	        10.2	
PRS84006112      	1947	Q03	        10.5	
PRS84006112      	1947	Q04	         9.7	
PRS84006112      	1948	Q01	        -3.9	
PRS84006112      	1948	Q02	        -3.5	
PRS84006112      	1948	Q03	        13.7	
PRS84006112      	1948	Q04	         6.2	
PRS84006112      	1948	Q05	         3.9	
PRS84006112      	1949	Q01	        -6.6	
PRS84006112      	1949	Q02	        -5.4	
PRS84006112      	1949	Q03	        -5.7	
PRS84006112      	1949	Q04	         2.8	
PRS84006112      	1949	Q05	        -0.8	
PRS84006112      	1950	Q01	        -3.7	
PRS84006112      	1950	Q02	         0.3	
PRS84006112      	1950	Q03	         0.7	
PRS84006112      	1950	Q04	         5.5	
PRS84006112      	1950	Q05	        -1.1	
PRS84006112      	1951	Q01	        14.8	
PRS84006112      	1951	Q02	        10.1	
PRS84006112      	1951	Q03	        -5.2	
PRS84006112      	1951	Q04	         6.5	
PRS84006112      	1951	Q05	         6.3	
PRS84006112      	1952	Q01	         1.1	
PRS84006112      	1952	Q02	         4.5	
PRS84006112      	1952	Q03	         5.8	
PRS84006112      	1952	Q04	         2.7	
PRS84006112      	1952	Q05	         3.1	
PRS84006112      	1953	Q01	         0.5	
PRS84006112      	1953	Q02	         0.5	
PRS84006112      	1953	Q03	         6.3	
PRS84006112      	1953	Q04	         0.7	
PRS84006112      	1953	Q05	         2.5	
PRS84006112      	1954	Q01	         2.5	
PRS84006112      	1954	Q02	         0.4	
PRS84006112      	1954	Q03	        -5.2	
PRS84006112      	1954	Q04	         0.0	
PRS84006112      	1954	Q05	         1.0	
PRS84006112      	1955	Q01	        -7.8	
PRS84006112      	1955	Q02	         1.3	
PRS84006112      	1955	Q03	         2.9	
PRS84006112      	1955	Q04	         6.3	
PRS84006112      	1955	Q05	        -1.7	
PRS84006112      	1956	Q01	        12.4	
PRS84006112      	1956	Q02	         5.8	
PRS84006112      	1956	Q03	         4.2	
PRS84006112      	1956	Q04	         0.7	
PRS84006112      	1956	Q05	         6.3	
PRS84006112      	1957	Q01	         5.5	
PRS84006112      	1957	Q02	         3.9	
PRS84006112      	1957	Q03	        -0.5	
PRS84006112      	1957	Q04	         2.9	
PRS84006112      	1957	Q05	         3.2	
PRS84006112      	1958	Q01	         5.6	
PRS84006112      	1958	Q02	        -4.2	
PRS84006112      	1958	Q03	         3.5	
PRS84006112      	1958	Q04	        -3.5	
PRS84006112      	1958	Q05	         1.5	
PRS84006112      	1959	Q01	         2.5	
PRS84006112      	1959	Q02	        -1.2	
PRS84006112      	1959	Q03	         2.2	
PRS84006112      	1959	Q04	         4.9	
PRS84006112      	1959	Q05	         0.5	
PRS84006112      	1960	Q01	        -0.4	
PRS84006112      	1960	Q02	         7.1	
PRS84006112      	1960	Q03	        -2.6	
PRS84006112      	1960	Q04	         7.2	
PRS84006112      	1960	Q05	         2.4	
PRS84006112      	1961	Q01	        -0.7	
PRS84006112      	1961	Q02	        -3.9	
PRS84006112      	1961	Q03	        -2.6	
PRS84006112      	1961	Q04	         0.8	
PRS84006112      	1961	Q05	         0.2	
PRS84006112      	1962	Q01	         0.1	
PRS84006112      	1962	Q02	         3.5	
PRS84006112      	1962	Q03	        -3.9	
PRS84006112      	1962	Q04	         1.2	
PRS84006112      	1962	Q05	        -0.2	
PRS84006112      	1963	Q01	         0.6	
PRS84006112      	1963	Q02	        -0.2	
PRS84006112      	1963	Q03	        -4.0	
PRS84006112      	1963	Q04	         3.5	
PRS84006112      	1963	Q05	        -0.2	
PRS84006112      	1964	Q01	        -2.3	
PRS84006112      	1964	Q02	         2.5	
PRS84006112      	1964	Q03	         0.3	
PRS84006112      	1964	Q04	         5.7	
PRS84006112      	1964	Q05	         0.4	
PRS84006112      	1965	Q01	        -3.1	
PRS84006112      	1965	Q02	         2.1	
PRS84006112      	1965	Q03	        -5.1	
PRS84006112      	1965	Q04	        -1.0	
PRS84006112      	1965	Q05	         0.1	
PRS84006112      	1966	Q01	         2.4	
PRS84006112      	1966	Q02	         9.9	
PRS84006112      	1966	Q03	         5.2	
PRS84006112      	1966	Q04	         3.3	
PRS84006112      	1966	Q05	         2.5	
PRS84006112      	1967	Q01	        -0.1	
PRS84006112      	1967	Q02	         3.9	
PRS84006112      	1967	Q03	         3.6	
PRS84006112      	1967	Q04	         3.8	
PRS84006112      	1967	Q05	         3.3	
PRS84006112      	1968	Q01	         3.1	
PRS84006112      	1968	Q02	         2.9	
PRS84006112      	1968	Q03	         6.9	
PRS84006112      	1968	Q04	         9.0	
PRS84006112      	1968	Q05	         4.2	
PRS84006112      	1969	Q01	         0.7	
PRS84006112      	1969	Q02	        11.1	
PRS84006112      	1969	Q03	         7.4	
PRS84006112      	1969	Q04	         9.9	
PRS84006112      	1969	Q05	         6.5	
PRS84006112      	1970	Q01	         5.9	
PRS84006112      	1970	Q02	         0.4	
PRS84006112      	1970	Q03	         0.0	
